window_id,session_id,driver,stint_number,compound,lap,timestamp_start,timestamp_end,group_id,target_tdi,target_future_delta,mean_speed,speed_std,mean_throttle,mean_brake,track_temperature,air_temperature,humidity,rainfall,tyre_life,compound_code,residual_mean,residual_std,residual_abs_mean,residual_min,residual_max,residual_slope,residual_persistence,expected_acceleration_mean,expected_acceleration_std,actual_acceleration_mean,non_tyre_explanation_score,tyre_evidence_quality,drs_ratio,braking_ratio,transient_ratio,prior_tdi_baseline,baseline_tdi,baseline_tdi_trend_slope
W_00061,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,4982.368,4984.068,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,8.32,-2.36,52.631,4.436,5.3123,46.6667,42.5,29.2,41.0,0.0,1.0,1.0,0.0706,6.5172,5.2376,-11.5617,8.2414,-0.8385,0.7333,-9.1626,9.3563,-9.092,0.5733,0.3167,1.0,0.4667,0.0,5.97,8.32,0.1476
W_00062,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,4983.008,4984.668,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,9.93,-4.33,49.468,1.661,23.5236,13.3333,42.5,29.2,41.0,0.0,1.0,1.0,-3.0241,5.4882,5.2529,-11.5617,8.2414,-0.5714,0.8667,-0.1048,8.5679,-3.1289,0.4608,0.35,1.0,0.1333,0.0,5.11,9.93,0.4317
W_00063,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,4983.688,4985.308,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,8.16,-2.67,49.9235,2.1125,55.7565,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-5.0136,2.8102,5.0136,-12.731,-0.8197,-0.4499,0.9333,7.153,5.4634,2.1394,0.4441,0.3433,1.0,0.0,0.0,5.85,8.16,0.2557
W_00064,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,4984.174,4985.828,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,5.96,0.18,52.4807,3.2128,83.875,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-5.545,3.3604,5.545,-12.731,-1.5068,0.0465,1.0,11.1029,2.7802,5.5578,0.5108,0.33,1.0,0.0,0.0,9.12,5.96,-0.235
W_00065,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,4984.888,4986.534,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,5.6,-0.06,56.2819,3.2879,98.9971,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-6.0994,3.2624,6.0994,-12.731,-1.5068,0.0632,1.0,12.3879,0.4428,6.2886,0.5497,0.33,1.0,0.0,0.0,10.07,5.6,-0.3964
W_00066,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,4985.414,4986.989,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,5.49,-1.03,59.7803,3.1372,100.0,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-5.3754,2.78,5.3754,-12.731,-1.5068,-0.0297,1.0,11.7215,0.7197,6.3461,0.5534,0.3363,1.0,0.0,0.0,8.42,5.49,-0.195
W_00067,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,4985.934,4987.609,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,6.14,-2.32,63.0947,2.545,96.5217,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-5.3878,1.573,5.3878,-7.7595,-1.6327,0.1477,1.0,10.3566,1.9383,4.9688,0.5167,0.3496,1.0,0.0,0.0,5.72,6.14,0.0234
W_00068,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,4986.609,4988.094,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,5.54,0.41,64.9454,1.6124,63.1883,20.0,42.5,29.2,41.0,0.0,1.0,1.0,-1.4061,5.9905,5.0411,-6.5284,16.6843,0.9286,1.0,1.8053,11.967,0.3991,0.5837,0.3163,1.0,0.2,0.0,5.42,5.54,0.0525
W_00069,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,4987.189,4988.748,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,4.46,2.49,61.98,5.8714,29.855,53.3333,42.5,29.2,41.0,0.0,1.0,1.0,0.4978,5.8487,4.2902,-6.242,16.6843,0.5666,0.9333,-8.048,12.6335,-7.5502,0.64,0.3,1.0,0.5333,0.0,5.47,4.46,-0.0815
W_00070,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,4987.774,4989.294,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,3.82,2.68,56.0848,7.5505,0.0,80.0,42.5,29.2,41.0,0.0,1.0,1.0,4.5379,6.9142,6.3282,-8.1621,16.6843,0.1029,0.9333,-15.8337,6.0888,-11.2958,0.7233,0.2667,1.0,0.8,0.0,6.3,3.82,-0.1952
W_00071,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,4988.249,4989.828,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,5.95,-1.23,49.1542,4.4136,10.8589,60.0,42.5,29.2,41.0,0.0,1.0,1.0,0.2092,8.5618,7.0219,-13.6633,14.749,-0.8804,0.9333,-9.6533,11.428,-9.4441,0.6512,0.3,1.0,0.6,0.0,5.44,5.95,0.0059
W_00072,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,4988.894,4991.374,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,6.95,-2.14,47.1463,3.1061,38.7147,26.6667,42.5,29.2,41.0,0.0,1.0,1.0,-1.7323,8.6591,7.8104,-13.6633,14.749,-1.3138,1.0,0.5531,12.4212,-1.1792,0.5979,0.31,1.0,0.2667,0.0,4.32,6.95,0.2559
W_00073,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,4989.468,4992.254,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,6.5,-1.5,51.016,7.0288,72.0481,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-5.7214,3.1526,5.7214,-13.6633,-2.4522,0.2355,1.0,9.4949,4.79,3.7735,0.5512,0.33,1.0,0.0,0.0,3.94,6.5,0.1829
W_00074,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,4990.014,4992.889,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,4.72,0.29,57.9205,7.7947,94.5225,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-4.3407,1.8048,4.3407,-7.6678,-1.2677,0.2394,1.0,11.2329,1.2977,6.8922,0.5763,0.3203,1.0,0.0,0.0,6.38,4.72,-0.13
W_00075,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,4991.388,4993.669,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,4.81,-0.17,65.0196,4.2528,100.0,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-3.7032,1.6549,3.7032,-6.1011,-1.2677,0.1733,1.0,10.1491,1.3971,6.4459,0.5639,0.327,1.0,0.0,0.0,6.82,4.81,-0.2023
W_00076,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,4992.268,4994.254,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,5.0,-0.25,69.4816,3.3226,100.0,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-3.0238,1.6596,3.0238,-6.1011,-1.2677,0.1261,1.0,8.6754,1.105,5.6516,0.5393,0.3403,1.0,0.0,0.0,6.09,5.0,-0.0474
W_00077,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,4993.014,4995.174,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,5.01,0.27,73.1377,3.0381,100.0,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-2.7999,1.2785,2.7999,-5.3847,-1.3283,0.0332,1.0,7.4817,0.9717,4.6819,0.5605,0.3299,1.0,0.0,0.0,4.59,5.01,0.0244
W_00078,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,4993.849,4995.768,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,4.64,0.76,76.2583,2.4492,100.0,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-2.3146,0.9345,2.3146,-3.8437,-1.0456,0.0153,1.0,6.4933,0.7631,4.1787,0.6001,0.3191,1.0,0.0,0.0,4.9,4.64,-0.0257
W_00079,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,4994.534,4996.414,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,4.75,1.22,78.7152,1.8565,100.0,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-2.2858,0.8213,2.2858,-3.8437,-1.0456,0.0089,1.0,5.7325,0.5692,3.4467,0.6196,0.3191,1.0,0.0,0.0,5.11,4.75,-0.0196
W_00080,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,4995.188,4997.214,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,5.28,0.96,80.7035,1.6029,100.0,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-2.2091,0.5521,2.2091,-2.7869,-1.0456,-0.0698,1.0,5.1269,0.4849,2.9178,0.6022,0.3391,1.0,0.0,0.0,4.84,5.28,0.0456
W_00081,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,4995.814,4997.928,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,5.4,1.45,82.5054,1.5855,100.0,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-2.1769,0.629,2.1769,-2.7269,-0.6111,0.0545,0.8667,4.5843,0.4753,2.4075,0.6,0.35,1.0,0.0,0.0,4.72,5.4,0.0584
W_00082,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,4996.468,4998.548,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,5.97,0.98,84.0447,1.1997,100.0,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-2.5042,0.9741,2.5042,-3.757,-0.6111,-0.1011,0.8667,4.124,0.3575,1.6198,0.6123,0.35,1.0,0.0,0.0,4.78,5.97,0.0576
W_00083,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,4997.288,4999.214,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,6.24,1.31,85.0639,0.6181,100.0,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-2.8739,1.3337,2.8739,-5.0605,-0.6111,-0.2195,0.8667,3.8207,0.1834,0.9468,0.6371,0.3349,1.0,0.0,0.0,5.28,6.24,0.0769
W_00084,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,4998.054,4999.894,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,6.85,0.09,85.5111,0.2132,100.0,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-3.5078,1.0629,3.5078,-5.0605,-1.6697,-0.0708,1.0,3.6881,0.063,0.1803,0.6669,0.3119,1.0,0.0,0.0,5.37,6.85,0.0957
W_00085,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,4998.654,5000.689,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,6.95,-1.64,85.6442,0.1506,100.0,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-3.5496,1.0154,3.5496,-5.0605,-2.05,-0.0244,1.0,3.6488,0.0446,0.0992,0.668,0.3119,1.0,0.0,0.0,6.11,6.95,0.0775
W_00086,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,4999.374,5001.688,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,7.55,-4.23,85.5026,0.3313,93.1782,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-3.2683,2.2704,3.8877,-4.8493,4.6448,0.1216,1.0,2.9321,2.5375,-0.3363,0.6593,0.3219,1.0,0.0,0.0,6.53,7.55,0.0798
W_00087,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,5000.109,5002.328,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,6.94,-3.75,84.4641,1.5394,60.3127,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-1.4242,3.4294,3.3418,-4.8493,4.68,0.5403,0.8,-0.5023,5.0129,-1.9266,0.5869,0.3449,1.0,0.0,0.0,7.05,6.94,0.0217
W_00088,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,5000.894,5003.054,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,5.31,-0.2,80.6145,5.6569,26.9794,33.3333,42.5,29.2,41.0,0.0,1.0,1.0,0.4139,6.0556,4.1208,-4.8493,19.6288,0.335,0.8,-8.7962,9.7059,-8.3823,0.6414,0.2985,1.0,0.3333,0.0,7.03,5.31,-0.1394
W_00089,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,5001.694,5003.608,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,3.32,2.98,71.9111,10.5046,0.4679,66.6667,42.5,29.2,41.0,0.0,1.0,1.0,0.6495,6.5963,4.6033,-6.8246,19.6288,-0.3875,0.8,-15.7236,6.4825,-15.0741,0.6887,0.2568,1.0,0.6667,0.0,7.43,3.32,-0.3174
W_00090,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,5002.454,5004.454,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,3.19,2.98,61.0672,10.7707,0.2094,93.3333,42.5,29.2,41.0,0.0,1.0,1.0,1.9616,7.6872,6.4295,-6.8246,19.6288,0.2411,1.0,-18.5133,4.6167,-16.5517,0.7584,0.2383,1.0,0.9333,0.0,6.65,3.19,-0.2735
W_00091,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,5003.108,5005.048,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,5.11,0.27,52.1373,5.738,12.0533,60.0,42.5,29.2,41.0,0.0,1.0,1.0,0.0525,6.5286,5.7214,-7.7748,12.1217,-0.1501,0.9333,-9.8705,11.4447,-9.818,0.6454,0.2846,1.0,0.6,0.0,4.75,5.11,0.0367
W_00092,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,5003.734,5005.894,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,6.3,-1.0,49.5947,2.3248,43.5041,26.6667,42.5,29.2,41.0,0.0,1.0,1.0,-1.0017,6.2349,5.4382,-7.775,12.1217,-1.0938,0.9333,0.7239,12.5115,-0.2778,0.5351,0.3315,1.0,0.2667,0.0,3.26,6.3,0.2592
W_00093,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,5004.468,5007.069,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,6.17,-0.37,52.38,4.86,75.1505,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-4.7186,2.5645,4.7186,-7.775,-0.0293,-0.1434,0.9333,9.6553,4.5306,4.9367,0.4913,0.3433,1.0,0.0,0.0,3.25,6.17,0.2159
W_00094,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,5005.288,5007.749,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,5.38,0.54,57.8062,5.2913,94.689,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-4.4213,2.8014,4.4213,-7.775,-0.2857,0.2577,0.8,11.3646,1.4897,6.9433,0.5218,0.3381,1.0,0.0,0.0,5.53,5.38,-0.0138
W_00095,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,5005.929,5008.374,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,5.3,0.02,62.9697,3.8228,96.5716,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-4.3878,2.6378,4.3878,-7.2991,-0.2857,0.0124,0.8,10.3646,1.2671,5.9768,0.5519,0.3314,1.0,0.0,0.0,6.33,5.3,-0.1205
W_00096,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,5007.269,5009.214,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,5.8,-1.18,66.7309,2.5522,98.0491,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-4.5466,2.5979,4.5466,-8.484,-0.2857,-0.3247,0.8,9.3091,0.8765,4.7624,0.5305,0.3381,1.0,0.0,0.0,6.22,5.8,-0.0222
W_00097,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,5007.974,5009.808,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,5.92,-1.15,69.7409,2.4969,100.0,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-3.9023,3.3735,4.8533,-8.484,3.9922,0.2588,1.0,8.5804,0.8217,4.6781,0.5571,0.3284,1.0,0.0,0.0,5.17,5.92,0.0599
W_00098,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,5008.548,5010.568,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,5.32,-0.1,72.9547,2.9898,100.0,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-2.8408,3.2248,3.7918,-8.484,3.9922,0.23,0.8667,7.5397,0.9543,4.6989,0.5836,0.3216,1.0,0.0,0.0,5.35,5.32,0.0174
W_00099,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,5009.228,5011.288,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,4.62,0.62,76.2191,2.9506,100.0,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-1.4894,2.3597,2.4404,-4.4505,3.9922,-0.1646,0.8667,6.5089,0.9229,5.0195,0.6087,0.3216,1.0,0.0,0.0,5.76,4.62,-0.0985
W_00100,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,5010.054,5012.134,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,4.77,0.31,79.2253,2.2038,100.0,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-1.9254,1.0081,1.9254,-4.4505,-0.1985,-0.0353,0.8667,5.5779,0.6733,3.6525,0.5995,0.3365,1.0,0.0,0.0,6.02,4.77,-0.0926
W_00101,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,5010.848,5012.669,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,5.22,-0.24,81.4156,1.6087,100.0,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-2.0875,0.5354,2.0875,-2.7762,-1.0456,-0.0652,1.0,4.912,0.4852,2.8245,0.5913,0.35,1.0,0.0,0.0,5.17,5.22,0.0161
W_00102,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,5011.468,5013.414,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,5.24,-0.02,83.1501,1.2983,100.0,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-2.1095,0.5094,2.1095,-2.7762,-1.118,0.0479,1.0,4.3909,0.388,2.2814,0.6149,0.3425,1.0,0.0,0.0,4.77,5.24,0.0489
W_00103,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,5012.268,5014.094,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,5.08,0.98,84.6304,1.27,100.0,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-1.8657,0.6366,1.8657,-2.7762,-1.0294,0.1083,1.0,3.9501,0.377,2.0844,0.6268,0.3425,1.0,0.0,0.0,4.77,5.08,0.0146
W_00104,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,5012.895,5014.908,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,4.98,1.91,86.002,1.1369,100.0,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-1.6595,0.5366,1.6595,-2.4856,-1.0294,0.0172,1.0,3.5436,0.336,1.8841,0.6378,0.3425,1.0,0.0,0.0,5.23,4.98,-0.0246
W_00105,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,5013.469,5015.548,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,5.22,2.72,87.1573,0.8859,100.0,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-1.7532,1.0887,1.8348,-3.8021,0.6118,-0.0581,0.9333,3.2027,0.2609,1.4495,0.65,0.3376,1.0,0.0,0.0,5.26,5.22,-0.0147
W_00106,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,5014.294,5016.254,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,6.06,2.64,87.899,0.506,100.0,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-2.1385,1.1012,2.2201,-3.8021,0.6118,-0.0916,0.9333,2.9844,0.1486,0.8459,0.656,0.3376,1.0,0.0,0.0,5.05,6.06,0.0622
W_00107,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,5014.934,5017.028,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,6.89,-0.05,88.2485,0.1513,100.0,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-2.5419,1.0797,2.6235,-3.8021,0.6118,-0.1233,0.9333,2.8817,0.0444,0.3398,0.6588,0.3376,1.0,0.0,0.0,4.99,6.89,0.1435
W_00108,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,5015.808,5017.854,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,7.94,-3.89,88.1191,0.3383,100.0,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-3.2728,0.8055,3.2728,-4.9179,-2.1657,-0.172,1.0,2.9197,0.0993,-0.3531,0.6451,0.35,1.0,0.0,0.0,5.29,7.94,0.1936
W_00109,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,5016.454,5018.374,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,8.7,-5.93,87.466,0.9839,85.1916,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-3.2226,1.2785,3.2226,-5.0068,-0.7688,0.0423,0.9333,1.488,2.8454,-1.7346,0.6271,0.3433,1.0,0.0,0.0,6.2,8.7,0.2004
W_00110,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,5017.214,5019.089,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,6.84,-2.65,84.8888,3.7789,51.8583,26.6667,42.5,29.2,41.0,0.0,1.0,1.0,-0.3964,5.8424,4.5324,-5.0068,16.6369,0.7933,0.9333,-5.8223,10.3425,-6.2187,0.6806,0.2783,1.0,0.2667,0.0,7.21,6.84,0.0072
W_00111,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,5017.888,5019.649,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,4.05,2.11,78.6164,7.8712,18.5249,60.0,42.5,29.2,41.0,0.0,1.0,1.0,1.411,5.5954,4.1355,-5.0068,16.6369,0.2871,0.8,-13.6669,9.5464,-12.2559,0.7329,0.2288,1.0,0.6,0.0,8.22,4.05,-0.3225
W_00112,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,5018.508,5020.209,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,2.77,3.76,69.4186,9.4216,0.0,93.3333,42.5,29.2,41.0,0.0,1.0,1.0,4.8277,5.682,5.9289,-3.66,16.6369,0.2447,0.8667,-19.5944,3.5541,-14.7667,0.7685,0.2189,1.0,0.9333,0.0,8.47,2.77,-0.4702
W_00113,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,5019.094,5020.829,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,4.19,2.0,60.6585,6.5481,0.3747,86.6667,42.5,29.2,41.0,0.0,1.0,1.0,5.1407,5.5832,6.2922,-4.0228,11.8441,0.4532,0.8667,-17.3223,5.8878,-12.1816,0.7095,0.2838,1.0,0.8667,0.0,6.43,4.19,-0.1767
W_00114,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,5019.829,5022.308,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,6.16,-0.61,55.7496,2.4074,27.1741,53.3333,42.5,29.2,41.0,0.0,1.0,1.0,2.4082,7.999,7.6143,-9.581,11.8441,-1.326,1.0,-6.8819,13.685,-4.4737,0.5967,0.3333,1.0,0.5333,0.0,3.56,6.16,0.2519
W_00115,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,5020.334,5022.934,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,6.53,-0.87,55.5333,2.1159,60.3741,20.0,42.5,29.2,41.0,0.0,1.0,1.0,-2.0998,7.2031,6.9122,-9.581,11.8441,-1.1687,1.0,3.6035,12.1824,1.5036,0.5555,0.3432,1.0,0.2,0.0,2.84,6.53,0.2942
W_00116,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,5021.788,5023.494,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,6.19,-0.9,58.0318,3.2865,93.3327,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-6.04,1.551,6.04,-9.581,-3.942,0.1916,1.0,11.4638,1.178,5.4238,0.5121,0.3432,1.0,0.0,0.0,4.68,6.19,0.093
W_00117,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,5022.374,5024.334,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,5.55,-0.56,61.7195,3.1974,99.8667,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-5.22,2.3233,5.22,-8.7765,-0.8618,0.1864,0.9333,11.2223,0.9684,6.0024,0.5465,0.3413,1.0,0.0,0.0,6.34,5.55,-0.0721
W_00118,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,5023.028,5025.028,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,5.66,-1.01,65.6665,3.6086,100.0,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-4.7676,2.4028,4.7676,-8.7765,-0.8618,0.1537,0.9333,9.9758,1.25,5.2082,0.5391,0.3408,1.0,0.0,0.0,6.6,5.66,-0.0853
W_00119,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,5023.648,5025.629,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,5.29,-0.49,69.1513,3.1702,100.0,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-3.9768,2.9557,3.9768,-8.7765,-0.6411,0.2037,0.7333,8.7839,1.0652,4.8071,0.5617,0.3332,1.0,0.0,0.0,5.91,5.29,-0.0336
W_00120,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,5024.408,5026.295,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,4.99,0.09,72.3875,2.2445,100.0,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-3.1735,2.3345,3.1735,-8.121,-0.6411,0.2197,0.8,7.7161,0.7219,4.5426,0.5664,0.3303,1.0,0.0,0.0,5.55,4.99,-0.0549
W_00121,F1_2023_Italian_Grand_Prix_R_VER,VER,1.0,MEDIUM,1,5025.174,5026.974,F1_2023_Italian_Grand_Prix_R_VER_VER_STINT1,4.65,0.54,74.9535,2.3631,100.0,0.0,42.5,29.2,41.0,0.0,1.0,1.0,-2.5298,1.9518,2.5298,-8.121,-0.4697,0.1177,0.7333,6.901,0.7426,4.3712,0.5855,0.3274,1.0,0.0,0.0,5.78,4.65,-0.0688
